id,trial,cond,round,arm,out
51,4,pos,3,7,38.4773720559
51,5,pos,3,8,43.1471254333
51,6,pos,3,8,42.9466643794
51,7,pos,3,8,42.9683035858
51,8,pos,3,8,43.1277488408
51,9,pos,3,8,43.0910666729
51,10,pos,3,8,43.5634579167
51,1,ran,4,1,45.5166558711
51,2,ran,4,1,45.3936969203
51,3,ran,4,1,45.8582054544
51,4,ran,4,1,45.3278013317
51,5,ran,4,1,44.9367006567
51,6,ran,4,1,45.2757814926
51,7,ran,4,1,45.4812745325
51,8,ran,4,1,45.6230614318
51,9,ran,4,1,45.0504014624
51,10,ran,4,1,45.7140449197
51,1,ran,5,1,43.9733538461
51,2,ran,5,2,28.4417327656
51,3,ran,5,3,8.9106623412
51,4,ran,5,1,44.5041278912
51,5,ran,5,1,44.3666736604
51,6,ran,5,1,44.3364230837
51,7,ran,5,1,44.4491424816
51,8,ran,5,1,44.4704702887
51,9,ran,5,1,44.3792180842
51,10,ran,5,1,44.4476325559
51,1,ran,6,1,40.7837034713
51,2,ran,6,1,40.4184970967
51,3,ran,6,2,21.8222068221
51,4,ran,6,8,27.606870862
51,5,ran,6,7,15.2976520515
51,6,ran,6,1,40.5786315867
51,7,ran,6,1,40.5209548727
51,8,ran,6,1,40.6954689718
51,9,ran,6,1,40.5213018098
51,10,ran,6,1,40.6731189843
51,1,neg,7,1,45.0485729384
51,2,neg,7,1,44.6208270322
51,3,neg,7,1,44.71465316
51,4,neg,7,1,44.8757848731
51,5,neg,7,1,45.455912313
51,6,neg,7,1,44.8625499215
51,7,neg,7,1,44.8364196869
51,8,neg,7,1,44.7673073481
51,9,neg,7,1,45.1600308588
51,10,neg,7,1,45.0897887235
51,1,ran,8,1,35.2025371702
51,2,ran,8,8,39.5524380501
51,3,ran,8,7,17.0866036672
51,4,ran,8,8,39.9445692881
51,5,ran,8,8,40.5329965615
51,6,ran,8,8,39.974024905
51,7,ran,8,8,40.4627446327
51,8,ran,8,8,40.281507653
51,9,ran,8,8,39.1670914858
51,10,ran,8,8,40.4788219465
51,1,neg,9,8,4.3797069314
51,2,neg,9,1,44.105700475
51,3,neg,9,1,44.4494262423
51,4,neg,9,1,44.1612929886
51,5,neg,9,1,44.2535750489
51,6,neg,9,1,44.4576234245
51,7,neg,9,1,44.4486630542
51,8,neg,9,1,44.2224323295
51,9,neg,9,1,44.5153313071
51,10,neg,9,1,43.659057025
51,1,ran,10,1,40.356424049
51,2,ran,10,2,33.3557589773
51,3,ran,10,3,27.6475077459
51,4,ran,10,4,3.0940709426
51,5,ran,10,8,46.6443137785
51,6,ran,10,8,46.3026272022
51,7,ran,10,8,46.9728060896
51,8,ran,10,8,46.9885279501
51,9,ran,10,8,46.7648439333
51,10,ran,10,8,46.8072438124
51,1,neg,11,1,43.2181751561
51,2,neg,11,8,5.4014843393
51,3,neg,11,1,43.054436588
51,4,neg,11,1,42.7153986153
51,5,neg,11,1,42.9875128079
51,6,neg,11,1,42.9102200927
51,7,neg,11,1,42.6889262533
51,8,neg,11,1,42.9999272065
51,9,neg,11,1,42.5478605991
51,10,neg,11,1,42.7583756212
51,1,neg,12,1,46.8212927008
51,2,neg,12,1,46.6894844339
51,3,neg,12,1,47.2234283902
51,4,neg,12,1,46.6403072166
51,5,neg,12,1,46.834026813
51,6,neg,12,1,46.553197024
51,7,neg,12,1,46.591594274
51,8,neg,12,1,46.8708064132
51,9,neg,12,1,46.5551044784
51,10,neg,12,1,46.6653205815
51,1,neg,13,1,39.9590041331
51,2,neg,13,8,6.5166366418
51,3,neg,13,7,10.9060615391
51,4,neg,13,6,15.4639197064
51,5,neg,13,1,40.7800700808
51,6,neg,13,1,40.3626603682
51,7,neg,13,1,40.5207507219
51,8,neg,13,1,40.5257217487
51,9,neg,13,1,40.4572458439
51,10,neg,13,1,40.4189416255
51,1,ran,14,1,5.0520413599
51,2,ran,14,8,38.4026317454
51,3,ran,14,7,33.5723096067
51,4,ran,14,6,10.8561759009
51,5,ran,14,5,16.148752972
51,6,ran,14,4,22.2090602367
51,7,ran,14,3,44.1453674429
51,8,ran,14,2,27.3036395937
51,9,ran,14,3,44.1733950309
51,10,ran,14,3,44.7160692936
51,1,pos,15,1,4.6888662909
51,2,pos,15,8,41.7699906793
51,3,pos,15,8,42.4388065921
51,4,pos,15,8,41.9945948897
51,5,pos,15,8,41.9907831793
51,6,pos,15,8,42.2529502284
51,7,pos,15,8,42.3968177463
51,8,pos,15,8,42.5339189816
51,9,pos,15,8,41.545019571
51,10,pos,15,8,42.0798819679
51,1,pos,16,8,45.9828590143
51,2,pos,16,8,45.7326188182
51,3,pos,16,8,46.2354285077
51,4,pos,16,8,45.1397037105
51,5,pos,16,8,45.4789761213
51,6,pos,16,8,45.7920617749
51,7,pos,16,8,44.9994906771
51,8,pos,16,8,45.8720315334
51,9,pos,16,8,45.7348470763
51,10,pos,16,8,45.8553216364
51,1,pos,17,8,43.6248785765
51,2,pos,17,8,43.7692339508
51,3,pos,17,8,43.648637725
51,4,pos,17,8,43.9999095841
51,5,pos,17,8,43.7054752089
51,6,pos,17,8,43.4137476465
51,7,pos,17,8,43.6964436046
51,8,pos,17,8,43.8262879951
51,9,pos,17,8,43.8122467264
51,10,pos,17,8,43.3348361313
51,1,neg,18,8,4.6457892048
51,2,neg,18,1,40.350340413
51,3,neg,18,1,40.8724393323
51,4,neg,18,1,39.7544899825
51,5,neg,18,1,40.0782303859
51,6,neg,18,1,40.0054868378
51,7,neg,18,1,40.1253182763
51,8,neg,18,1,40.8586157061
51,9,neg,18,1,40.3010922674
51,10,neg,18,1,40.1830642077
51,1,neg,19,1,41.8433570556
51,2,neg,19,1,41.6104792161
51,3,neg,19,1,41.1172755877
51,4,neg,19,1,40.7492023589
51,5,neg,19,1,42.1582637403
51,6,neg,19,1,41.6834573715
51,7,neg,19,1,40.4179634768
51,8,neg,19,1,41.5107302942
51,9,neg,19,1,41.3238263424
51,10,neg,19,1,41.474256611
51,1,pos,20,1,6.4803157174
51,2,pos,20,8,45.9929534901
51,3,pos,20,8,46.3726075796
51,4,pos,20,8,46.4090378479
51,5,pos,20,8,46.2096452735
51,6,pos,20,8,46.5576964095
51,7,pos,20,8,46.6745630362
51,8,pos,20,8,46.5126620662
51,9,pos,20,8,46.4560259815
51,10,pos,20,8,45.8725833747
51,1,neg,21,8,1.9294578721
51,2,neg,21,1,45.6499725327
51,3,neg,21,1,44.946731378
51,4,neg,21,1,44.782035273
51,5,neg,21,1,45.4192057222
51,6,neg,21,1,45.5141319877
51,7,neg,21,1,45.7933336309
51,8,neg,21,1,45.0225253727
51,9,neg,21,1,45.2781995921
51,10,neg,21,1,45.3026412236
51,1,ran,22,1,18.8278320151
51,2,ran,22,8,7.699468795
51,3,ran,22,3,13.5196877485
51,4,ran,22,7,35.766845617
51,5,ran,22,7,36.2102089955
51,6,ran,22,7,35.6461084984
51,7,ran,22,7,35.8762916159
51,8,ran,22,7,35.2637068252
51,9,ran,22,7,35.8110885321
51,10,ran,22,7,36.2759220855
51,1,neg,23,1,43.1192343517
51,2,neg,23,1,43.2711200609
51,3,neg,23,1,43.8381637924
51,4,neg,23,1,43.8370364504
51,5,neg,23,1,43.3651329151
51,6,neg,23,1,42.4909929554
51,7,neg,23,1,43.4115308935
51,8,neg,23,1,44.2705142723
51,9,neg,23,1,43.5409448577
51,10,neg,23,1,43.8416119529
51,1,pos,24,1,8.8254753412
51,2,pos,24,8,46.2948595432
51,3,pos,24,8,46.2298301833
51,4,pos,24,8,46.1429858685
51,5,pos,24,8,45.7783514432
51,6,pos,24,8,46.6079336717
51,7,pos,24,8,46.7266271586
51,8,pos,24,8,46.3438249718
51,9,pos,24,8,46.3178561671
51,10,pos,24,8,45.9915641967
51,1,pos,25,1,3.3198541435
51,2,pos,25,8,47.5126869978
51,3,pos,25,8,47.3768655228
51,4,pos,25,8,47.3887487514
51,5,pos,25,8,47.3873309755
51,6,pos,25,8,47.387424309
51,7,pos,25,8,46.621512576
51,8,pos,25,8,47.0817465539
51,9,pos,25,8,46.9614230937
51,10,pos,25,8,46.6885747236
51,1,ran,26,8,24.248654006
51,2,ran,26,1,44.0779453233
51,3,ran,26,1,44.6089077219
51,4,ran,26,1,44.5172890043
51,5,ran,26,1,44.3323269959
51,6,ran,26,1,43.7845585727
51,7,ran,26,1,44.4612413112
51,8,ran,26,1,43.792966969
51,9,ran,26,1,44.1295341015
51,10,ran,26,1,44.7798893121
51,1,neg,27,1,39.6929663208
51,2,neg,27,8,9.7957534851
51,3,neg,27,1,40.3065825778
51,4,neg,27,1,39.63379161
51,5,neg,27,1,39.6655193645
51,6,neg,27,1,39.9070623209
51,7,neg,27,1,40.3640038429
51,8,neg,27,1,39.7536678455
51,9,neg,27,1,40.0235965606
51,10,neg,27,1,39.9448524547
51,1,ran,28,1,30.6329977956
51,2,ran,28,8,21.4419990987
51,3,ran,28,2,4.7334494281
51,4,ran,28,3,35.6511887092
51,5,ran,28,3,35.6368848567
51,6,ran,28,3,35.9120480989
51,7,ran,28,3,35.6282539332
51,8,ran,28,3,35.3601365607
51,9,ran,28,3,35.5892784519
51,10,ran,28,3,35.5993253267
51,1,pos,29,1,6.3603495092
51,2,pos,29,8,41.8257319338
51,3,pos,29,8,41.6035403503
51,4,pos,29,8,41.3622808772
51,5,pos,29,8,41.5983270388
51,6,pos,29,8,41.5205735202
51,7,pos,29,8,42.1133867775
51,8,pos,29,8,41.570732813
51,9,pos,29,8,42.0567605259
51,10,pos,29,8,41.3422016133
51,1,pos,30,8,47.216385604
51,2,pos,30,8,47.0490843284
51,3,pos,30,8,47.3933899464
51,4,pos,30,8,46.8995668623
51,5,pos,30,8,47.2952911519
51,6,pos,30,8,47.3703899663
51,7,pos,30,8,47.9664303903
51,8,pos,30,8,47.0314811845
51,9,pos,30,8,47.0235665389
51,10,pos,30,8,46.8185369568
52,1,pos,1,1,8.0437024881
52,2,pos,1,4,22.4658388921
52,3,pos,1,6,32.2980874694
52,4,pos,1,3,17.9235570254
52,5,pos,1,7,37.5741008552
52,6,pos,1,7,37.0657151099
52,7,pos,1,7,36.6410072196
52,8,pos,1,2,12.2932580565
52,9,pos,1,3,17.1277640134
52,10,pos,1,8,41.8957614998
52,1,ran,2,1,24.1477651317
52,2,ran,2,1,23.8189118536
52,3,ran,2,1,23.916312136
52,4,ran,2,2,44.5065457839
52,5,ran,2,3,13.6265958902
52,6,ran,2,4,39.8780034077
52,7,ran,2,5,34.2909405051
52,8,ran,2,2,44.711412422
52,9,ran,2,2,44.2176785062
52,10,ran,2,2,45.4629305433
52,1,neg,3,3,30.0869290578
52,2,neg,3,4,24.7289686624
52,3,neg,3,5,19.3115048201
52,4,neg,3,6,14.5915046459
52,5,neg,3,7,8.819478551
52,6,neg,3,2,35.2377857052
52,7,neg,3,1,40.5194501717
52,8,neg,3,1,40.0414043678
52,9,neg,3,1,40.4693948953
52,10,neg,3,1,39.474597049
52,1,ran,4,1,41.2442163366
52,2,ran,4,2,17.5715756199
52,3,ran,4,1,41.3531949565
52,4,ran,4,1,40.8824693938
52,5,ran,4,1,41.1043706282
52,6,ran,4,1,41.1746823974
52,7,ran,4,1,40.8174511621
52,8,ran,4,1,40.7516318186
52,9,ran,4,1,40.8360515957
52,10,ran,4,1,41.182434993
52,1,ran,5,2,41.53280771
52,2,ran,5,2,41.7021158191
52,3,ran,5,2,41.3084606266
52,4,ran,5,2,41.9523786721
52,5,ran,5,2,41.9114082202
52,6,ran,5,2,42.3094595105
52,7,ran,5,2,41.9791903499
52,8,ran,5,2,41.9310419431
52,9,ran,5,2,41.9988631855
52,10,ran,5,2,42.3401791436
52,1,neg,6,1,46.5872409598
52,2,neg,6,3,35.7695718707
52,3,neg,6,2,40.9357794131
52,4,neg,6,5,24.2897752314
52,5,neg,6,2,41.1878193231
52,6,neg,6,1,45.8819807415
52,7,neg,6,1,46.5677290095
52,8,neg,6,1,46.4486638841
52,9,neg,6,1,47.0381231771
52,10,neg,6,1,46.5617531219
52,1,neg,7,1,44.2435089281
52,2,neg,7,3,32.1994846875
52,3,neg,7,1,44.1709047085
52,4,neg,7,1,43.9966374245
52,5,neg,7,1,43.8522202148
52,6,neg,7,1,43.6259167084
52,7,neg,7,1,43.2829723781
52,8,neg,7,1,43.6192942203
52,9,neg,7,1,43.3963806123
52,10,neg,7,1,43.8611642104
52,1,neg,8,1,40.6684235065
52,2,neg,8,2,35.829337199
52,3,neg,8,3,30.9910810089
52,4,neg,8,8,7.7882460092
52,5,neg,8,1,40.6535483795
52,6,neg,8,1,41.3150154432
52,7,neg,8,1,41.1512977164
52,8,neg,8,1,40.376889008
52,9,neg,8,1,41.070338215
52,10,neg,8,1,40.8000667566
52,1,neg,9,1,46.9217425151
52,2,neg,9,1,46.6616098723
52,3,neg,9,1,46.4605349517
52,4,neg,9,1,46.4517859561
52,5,neg,9,1,46.8221315224
52,6,neg,9,1,47.1267554994
52,7,neg,9,2,41.4544777797
52,8,neg,9,1,46.9383109732
52,9,neg,9,1,46.9486662921
52,10,neg,9,1,46.5871795214
52,1,neg,10,1,42.2770005474
52,2,neg,10,2,37.2048926816
52,3,neg,10,3,31.4515043928
52,4,neg,10,1,42.3671899633
52,5,neg,10,1,42.6389815398
52,6,neg,10,1,42.8100763106
52,7,neg,10,1,42.5873338372
52,8,neg,10,1,42.2636210977
52,9,neg,10,1,41.9574180495
52,10,neg,10,1,42.3815252733
52,1,ran,11,1,29.8458583611
52,2,ran,11,2,4.3089613531
52,3,ran,11,5,35.4748556981
52,4,ran,11,5,36.3164180969
52,5,ran,11,5,35.1282095847
52,6,ran,11,6,9.3875618737
52,7,ran,11,4,14.5871331675
52,8,ran,11,5,35.3107214458
52,9,ran,11,5,35.5776155672
52,10,ran,11,5,35.3442378291
52,1,ran,12,1,17.7302276656
52,2,ran,12,4,22.7085234737
52,3,ran,12,3,41.586440768
52,4,ran,12,3,41.9110825512
52,5,ran,12,3,41.9129140662
52,6,ran,12,3,41.9351980328
52,7,ran,12,3,41.6120040033
52,8,ran,12,3,41.920336683
52,9,ran,12,3,41.6898771119
52,10,ran,12,3,42.673483396
52,1,pos,13,1,2.9389671356
52,2,pos,13,3,14.2328915295
52,3,pos,13,5,25.7126365109
52,4,pos,13,6,30.8279914958
52,5,pos,13,7,36.9722767205
52,6,pos,13,8,42.8807820002
52,7,pos,13,8,43.0958884971
52,8,pos,13,8,42.2004086497
52,9,pos,13,8,42.6646391869
52,10,pos,13,8,42.4395384911
52,1,pos,14,3,19.4231912141
52,2,pos,14,8,42.4848720322
52,3,pos,14,8,42.527752288
52,4,pos,14,8,42.2490771206
52,5,pos,14,8,42.3053210658
52,6,pos,14,8,42.0016510128
52,7,pos,14,8,42.3754261067
52,8,pos,14,8,41.6795358196
52,9,pos,14,8,42.2972774203
52,10,pos,14,8,42.4634773255
52,1,neg,15,8,6.717517634
52,2,neg,15,1,44.7472994729
52,3,neg,15,1,44.8126922996
52,4,neg,15,1,44.7138073332
52,5,neg,15,1,45.2479221786
52,6,neg,15,1,44.7568121645
52,7,neg,15,1,44.1647514573
52,8,neg,15,1,44.8450031795
52,9,neg,15,1,44.8103072664
52,10,neg,15,1,44.9403165733
52,1,neg,16,1,39.917945015
52,2,neg,16,2,34.9081079102
52,3,neg,16,1,39.155125453
52,4,neg,16,1,40.2972171139
52,5,neg,16,1,39.9258208927
52,6,neg,16,1,40.5889725769
52,7,neg,16,1,39.8809947469
52,8,neg,16,1,40.3397806031
52,9,neg,16,1,40.2100528878
52,10,neg,16,1,40.1525385161
52,1,ran,17,1,41.1527395975
52,2,ran,17,1,40.2621544083
52,3,ran,17,1,40.8851527374
52,4,ran,17,1,40.4617569715
52,5,ran,17,1,40.6961805826
52,6,ran,17,1,40.5118425898
52,7,ran,17,1,40.3668225538
52,8,ran,17,1,40.2313362222
52,9,ran,17,1,40.8832858903
52,10,ran,17,1,40.4222959921
52,1,pos,18,1,5.9479023045
52,2,pos,18,8,44.2099774369
52,3,pos,18,8,44.0780176834
52,4,pos,18,8,44.2749801618
52,5,pos,18,8,44.6172759649
52,6,pos,18,8,43.7868459222
52,7,pos,18,8,44.4011423715
52,8,pos,18,8,44.5946927051
52,9,pos,18,8,43.9240178937
52,10,pos,18,8,44.7267637724
52,1,neg,19,1,43.9475935469
52,2,neg,19,1,43.8457268203
52,3,neg,19,1,44.2712239082
52,4,neg,19,1,43.4982404918
52,5,neg,19,1,44.0148346677
52,6,neg,19,1,43.9195433046
52,7,neg,19,1,44.2618167082
52,8,neg,19,1,43.5562281191
52,9,neg,19,1,43.4403851278
52,10,neg,19,1,43.8817236364
52,1,pos,20,1,5.1494251448
52,2,pos,20,8,43.6131508845
52,3,pos,20,8,43.2818304216
52,4,pos,20,8,43.376761422
52,5,pos,20,8,43.6926214478
52,6,pos,20,8,43.3634889805
52,7,pos,20,8,43.3750311165
52,8,pos,20,8,43.358918815
52,9,pos,20,8,43.2330423774
52,10,pos,20,8,43.3144229885
52,1,ran,21,1,17.6056067957
52,2,ran,21,8,27.7028811168
52,3,ran,21,5,12.5722593138
52,4,ran,21,3,41.9747234834
52,5,ran,21,3,41.7881001352
52,6,ran,21,3,42.1343869588
52,7,ran,21,3,41.9853535762
52,8,ran,21,3,41.9656436294
52,9,ran,21,3,42.134948782
52,10,ran,21,3,42.1093295538
52,1,pos,22,1,5.0876134827
52,2,pos,22,8,46.9683203693
52,3,pos,22,8,47.3375141893
52,4,pos,22,8,46.8226834302
52,5,pos,22,8,47.4499673747
52,6,pos,22,8,46.7799097386
52,7,pos,22,8,47.6995908642
52,8,pos,22,8,46.78819603
52,9,pos,22,8,46.7697202023
52,10,pos,22,8,46.8238102766
52,1,pos,23,8,45.1454366415
52,2,pos,23,8,45.5597482434
52,3,pos,23,8,45.4740837112
52,4,pos,23,8,46.1081389978
52,5,pos,23,8,45.3395474216
52,6,pos,23,8,45.4790148942
52,7,pos,23,8,45.7163480859
52,8,pos,23,8,45.5849949397
52,9,pos,23,8,45.4281539038
52,10,pos,23,8,45.8566168895
52,1,pos,24,8,42.2088334115
52,2,pos,24,8,41.8874579241
52,3,pos,24,8,42.1712095521
52,4,pos,24,8,42.1710612717
52,5,pos,24,8,42.1876156721
52,6,pos,24,8,41.8179412534
52,7,pos,24,8,41.69384706
52,8,pos,24,8,42.2765402156
52,9,pos,24,8,42.2166975629
52,10,pos,24,8,42.3016499695
52,1,neg,25,1,40.2646011206
52,2,neg,25,1,40.2841575907
52,3,neg,25,1,40.6701232113
52,4,neg,25,1,40.0157911916
52,5,neg,25,1,39.8760235618
52,6,neg,25,1,39.6394517946
52,7,neg,25,1,40.1802901731
52,8,neg,25,1,39.9446562783
52,9,neg,25,1,39.8979911516
52,10,neg,25,1,39.7002633557
52,1,ran,26,1,46.1228279485
52,2,ran,26,1,46.037349562
52,3,ran,26,1,45.8406270301
52,4,ran,26,1,45.3653405403
52,5,ran,26,1,45.3705540275
52,6,ran,26,1,45.7402999463
52,7,ran,26,1,45.5919873181
52,8,ran,26,1,45.7708245002
52,9,ran,26,1,45.4522832416
52,10,ran,26,1,45.444550385
52,1,ran,27,1,9.3666483572
52,2,ran,27,8,36.3852467639
52,3,ran,27,7,46.5326301211
52,4,ran,27,7,46.9195938312
52,5,ran,27,7,45.8738447303
52,6,ran,27,7,46.6788986286
52,7,ran,27,7,46.6679536717
52,8,ran,27,7,46.3711005988
52,9,ran,27,7,46.43779821
52,10,ran,27,7,46.5278293016
52,1,pos,28,8,44.7795044867
52,2,pos,28,8,44.6566493755
52,3,pos,28,8,44.5888056434
52,4,pos,28,8,44.0202862855
52,5,pos,28,8,44.2128376023
52,6,pos,28,8,44.420399193
52,7,pos,28,8,44.785690329
52,8,pos,28,8,44.1039565232
52,9,pos,28,8,44.5442542939
52,10,pos,28,8,44.1959425542
52,1,ran,29,8,40.4066509392
52,2,ran,29,8,39.8875352246
52,3,ran,29,8,40.040242293
52,4,ran,29,8,39.9162587263
52,5,ran,29,8,40.2806961444
52,6,ran,29,8,39.988795628
52,7,ran,29,8,39.1050674419
52,8,ran,29,8,40.3003716488
52,9,ran,29,8,40.3205538661
52,10,ran,29,8,40.2561827997
52,1,pos,30,8,42.9468325257
52,2,pos,30,8,42.8895046104
52,3,pos,30,8,42.5415839158
52,4,pos,30,8,42.4311607579
52,5,pos,30,8,42.977055421
52,6,pos,30,8,42.3734334892
52,7,pos,30,8,42.9469732258
52,8,pos,30,8,43.2000321108
52,9,pos,30,8,43.0851383929
52,10,pos,30,8,42.6950176906
53,1,ran,1,8,32.900320097
53,2,ran,1,5,18.4698255302
53,3,ran,1,8,33.1939118693
53,4,ran,1,7,27.821795791
53,5,ran,1,6,12.627286943
53,6,ran,1,4,37.8331412289
53,7,ran,1,3,42.6058831078
53,8,ran,1,2,22.9332046082
53,9,ran,1,1,7.5631592054
53,10,ran,1,3,42.5077447751
53,1,pos,2,3,14.6185608397
53,2,pos,2,8,42.8151745538
53,3,pos,2,8,42.711160191
53,4,pos,2,8,42.9110533695
53,5,pos,2,8,42.5799267156
53,6,pos,2,1,2.7947935215
53,7,pos,2,8,42.5216563166
53,8,pos,2,8,43.031698673
53,9,pos,2,8,42.6359064906
53,10,pos,2,8,42.3387742301
53,1,ran,3,6,10.8995979657
53,2,ran,3,7,41.0918368256
53,3,ran,3,7,41.059541852
53,4,ran,3,7,40.6752127175
53,5,ran,3,7,40.5864502908
53,6,ran,3,7,41.247057919
53,7,ran,3,7,41.2422310323
53,8,ran,3,7,40.8900244216
53,9,ran,3,7,40.3539302398
53,10,ran,3,7,40.6080154634
53,1,pos,4,4,21.6622601098
53,2,pos,4,3,16.3306372162
53,3,pos,4,1,5.0855259438
53,4,pos,4,2,11.0103014879
53,5,pos,4,6,32.7516604998
53,6,pos,4,7,38.2537938831
53,7,pos,4,7,38.9602366425
53,8,pos,4,7,39.037482332
53,9,pos,4,7,38.1996245999
53,10,pos,4,7,38.4220965739
53,1,pos,5,8,42.0265706787
53,2,pos,5,8,41.6783966302
53,3,pos,5,8,42.0449276013
53,4,pos,5,8,41.695962821
53,5,pos,5,8,42.1839415997
53,6,pos,5,8,42.1744032259
53,7,pos,5,8,42.39160486
53,8,pos,5,8,42.015146791
53,9,pos,5,8,41.989445925
53,10,pos,5,8,41.8686518201
53,1,neg,6,8,2.8008565683
53,2,neg,6,1,44.2568233238
53,3,neg,6,1,43.9589231438
53,4,neg,6,1,44.1038157693
53,5,neg,6,1,43.5008079857
53,6,neg,6,1,43.7774484213
53,7,neg,6,1,43.8936153355
53,8,neg,6,1,44.0019710216
53,9,neg,6,1,42.8515093105
53,10,neg,6,1,44.2139567269
53,1,neg,7,3,29.9316884109
53,2,neg,7,4,24.9392309911
53,3,neg,7,2,35.4145752716
53,4,neg,7,5,20.4942100103
53,5,neg,7,6,15.5759817669
53,6,neg,7,7,9.6293845638
53,7,neg,7,8,4.6369475634
53,8,neg,7,3,30.4887509866
53,9,neg,7,3,30.6572050294
53,10,neg,7,3,30.4075455313
53,1,pos,8,7,39.511392597
53,2,pos,8,7,39.6508126243
53,3,pos,8,7,38.9597517439
53,4,pos,8,7,38.9253872805
53,5,pos,8,7,38.8852600188
53,6,pos,8,7,38.2062087668
53,7,pos,8,7,39.3305088946
53,8,pos,8,7,39.2088941534
53,9,pos,8,7,39.0789413237
53,10,pos,8,7,39.0529923528
53,1,pos,9,3,17.1370868619
53,2,pos,9,2,11.6453766468
53,3,pos,9,7,37.5960790977
53,4,pos,9,7,37.4225441904
53,5,pos,9,7,38.0523174149
53,6,pos,9,7,38.370958895
53,7,pos,9,7,37.648099794
53,8,pos,9,8,43.363910862
53,9,pos,9,8,43.3248017137
53,10,pos,9,8,43.1718874563
53,1,neg,10,8,2.4407658612
53,2,neg,10,5,19.1830749291
53,3,neg,10,2,36.1662149966
53,4,neg,10,1,42.0583658666
53,5,neg,10,1,42.331758038
53,6,neg,10,1,41.598634164
53,7,neg,10,1,41.7116398232
53,8,neg,10,1,41.9140401091
53,9,neg,10,1,41.2968413571
53,10,neg,10,1,42.0629996248
53,1,ran,11,1,37.8757295972
53,2,ran,11,2,28.1866844068
53,3,ran,11,8,14.668851269
53,4,ran,11,1,37.4021341869
53,5,ran,11,1,38.0411848485
53,6,ran,11,1,37.573504683
53,7,ran,11,1,38.18790507
53,8,ran,11,1,37.9215257036
53,9,ran,11,1,38.4384098616
53,10,ran,11,1,37.9499597541
53,1,neg,12,8,9.591661663
53,2,neg,12,6,19.498228953
53,3,neg,12,3,33.9015223497
53,4,neg,12,1,43.463639715
53,5,neg,12,1,42.5474469574
53,6,neg,12,1,43.0471881914
53,7,neg,12,1,43.4590064963
53,8,neg,12,1,43.2635488523
53,9,neg,12,1,43.0276938855
53,10,neg,12,1,43.147992721
53,1,ran,13,8,5.3679584863
53,2,ran,13,1,25.5969240641
53,3,ran,13,6,10.3513895355
53,4,ran,13,3,35.7527128071
53,5,ran,13,3,36.2127026607
53,6,ran,13,3,35.5784546521
53,7,ran,13,3,35.5221140808
53,8,ran,13,3,35.9593882849
53,9,ran,13,3,36.4484150207
53,10,ran,13,3,35.8610645051
53,1,pos,14,6,32.9128121207
53,2,pos,14,5,26.6699468033
53,3,pos,14,6,33.1087552584
53,4,pos,14,6,32.2108813033
53,5,pos,14,6,31.8083216035
53,6,pos,14,6,32.3251122942
53,7,pos,14,6,32.7627123796
53,8,pos,14,6,32.6242751555
53,9,pos,14,6,32.160865547
53,10,pos,14,6,32.1688468996
53,1,neg,15,1,40.4154417628
53,2,neg,15,1,40.6832458606
53,3,neg,15,1,40.8784853494
53,4,neg,15,1,40.5951913683
53,5,neg,15,1,40.5063693427
53,6,neg,15,1,41.1882034516
53,7,neg,15,1,41.0867615186
53,8,neg,15,1,41.2281650005
53,9,neg,15,1,40.7962142644
53,10,neg,15,1,40.7954687732
53,1,pos,16,5,24.5129794982
53,2,pos,16,3,15.4280778074
53,3,pos,16,8,41.3790118891
53,4,pos,16,8,40.1557733877
53,5,pos,16,8,40.4686740053
53,6,pos,16,8,40.4898037361
53,7,pos,16,8,40.2279135282
53,8,pos,16,8,40.619758366
53,9,pos,16,8,40.5434410938
53,10,pos,16,8,40.9805501008
53,1,ran,17,8,30.9883047658
53,2,ran,17,1,25.7045423468
53,3,ran,17,7,16.0586070456
53,4,ran,17,8,31.3604451713
53,5,ran,17,8,30.6500471085
53,6,ran,17,8,30.6874300626
53,7,ran,17,8,30.799099676
53,8,ran,17,8,30.755725031
53,9,ran,17,8,31.3681837508
53,10,ran,17,8,30.5890577576
53,1,neg,18,1,42.5514756003
53,2,neg,18,1,42.0504787765
53,3,neg,18,1,42.6367521348
53,4,neg,18,1,42.9128074684
53,5,neg,18,1,43.0231702859
53,6,neg,18,1,43.0756871966
53,7,neg,18,1,42.2398177301
53,8,neg,18,1,43.0885336817
53,9,neg,18,1,42.8325975687
53,10,neg,18,1,43.0170842888
53,1,neg,19,1,40.310221107
53,2,neg,19,1,39.6344524183
53,3,neg,19,1,39.6830662654
53,4,neg,19,1,39.6363857733
53,5,neg,19,1,39.9468445629
53,6,neg,19,1,39.8338989687
53,7,neg,19,1,39.4967375939
53,8,neg,19,1,40.1636442802
53,9,neg,19,1,40.0417879636
53,10,neg,19,1,39.5700826465
53,1,ran,20,1,37.696319284
53,2,ran,20,1,37.0090571541
53,3,ran,20,1,37.6039840468
53,4,ran,20,1,37.1574167338
53,5,ran,20,1,37.2803007469
53,6,ran,20,1,36.7913837485
53,7,ran,20,1,37.4302933232
53,8,ran,20,1,36.8958784858
53,9,ran,20,1,37.511423586
53,10,ran,20,1,37.3153835143
53,1,pos,21,4,20.343252089
53,2,pos,21,8,41.6440081959
53,3,pos,21,8,41.8268209574
53,4,pos,21,8,41.5105626238
