id,trial,rcond,cond,round,arm,out,block
49,4,neg,Random-Structure-Random,14,1,47.3277320708362,2
49,5,neg,Random-Structure-Random,14,1,47.983074217594,2
49,6,neg,Random-Structure-Random,14,1,48.0084572559636,2
49,7,neg,Random-Structure-Random,14,1,48.8546843919755,2
49,8,neg,Random-Structure-Random,14,1,47.875105323415,2
49,9,neg,Random-Structure-Random,14,1,48.2588406035566,2
49,10,neg,Random-Structure-Random,14,1,47.4691828764131,2
49,1,pos,Random-Structure-Random,15,1,5.32604364053214,2
49,2,pos,Random-Structure-Random,15,4,20.5824075815205,2
49,3,pos,Random-Structure-Random,15,5,25.8790424560845,2
49,4,pos,Random-Structure-Random,15,8,41.4221479783845,2
49,5,pos,Random-Structure-Random,15,7,36.588967397358,2
49,6,pos,Random-Structure-Random,15,6,31.0961310148935,2
49,7,pos,Random-Structure-Random,15,8,40.9878762213937,2
49,8,pos,Random-Structure-Random,15,8,41.3686388024439,2
49,9,pos,Random-Structure-Random,15,8,42.0380450389997,2
49,10,pos,Random-Structure-Random,15,8,41.3675609409882,2
49,1,neg,Random-Structure-Random,16,1,6.21578687249765,2
49,2,neg,Random-Structure-Random,16,2,37.5072261731146,2
49,3,neg,Random-Structure-Random,16,3,32.0114810923641,2
49,4,neg,Random-Structure-Random,16,4,27.002827052894,2
49,5,neg,Random-Structure-Random,16,2,37.6120754092417,2
49,6,neg,Random-Structure-Random,16,2,37.8298666524518,2
49,7,neg,Random-Structure-Random,16,2,37.9426062068905,2
49,8,neg,Random-Structure-Random,16,2,37.8887366874869,2
49,9,neg,Random-Structure-Random,16,2,38.3160271283963,2
49,10,neg,Random-Structure-Random,16,2,37.6608562362243,2
49,1,neg,Random-Structure-Random,17,4,28.9021303837827,2
49,2,neg,Random-Structure-Random,17,3,33.378902890538,2
49,3,neg,Random-Structure-Random,17,3,33.4856202475774,2
49,4,neg,Random-Structure-Random,17,3,32.9453735896428,2
49,5,neg,Random-Structure-Random,17,3,33.1618199046017,2
49,6,neg,Random-Structure-Random,17,3,32.8111389861013,2
49,7,neg,Random-Structure-Random,17,3,33.214716027065,2
49,8,neg,Random-Structure-Random,17,3,33.0613995656009,2
49,9,neg,Random-Structure-Random,17,4,28.274923009973,2
49,10,neg,Random-Structure-Random,17,3,33.530364110484,2
49,1,neg,Random-Structure-Random,18,5,23.7918896980964,2
49,2,neg,Random-Structure-Random,18,3,31.0547481237144,2
49,3,neg,Random-Structure-Random,18,1,40.5451155433705,2
49,4,neg,Random-Structure-Random,18,8,4.29767691625336,2
49,5,neg,Random-Structure-Random,18,1,40.4532523511126,2
49,6,neg,Random-Structure-Random,18,1,40.6687825933047,2
49,7,neg,Random-Structure-Random,18,1,41.0908214394614,2
49,8,neg,Random-Structure-Random,18,1,41.0732380087959,2
49,9,neg,Random-Structure-Random,18,1,40.6682035555469,2
49,10,neg,Random-Structure-Random,18,1,41.2890709984121,2
49,1,pos,Random-Structure-Random,19,1,8.69791020788315,2
49,2,pos,Random-Structure-Random,19,4,23.4434570593124,2
49,3,pos,Random-Structure-Random,19,3,19.2974742559672,2
49,4,pos,Random-Structure-Random,19,8,44.3319251685417,2
49,5,pos,Random-Structure-Random,19,8,44.1060247856023,2
49,6,pos,Random-Structure-Random,19,8,44.4658753617111,2
49,7,pos,Random-Structure-Random,19,8,44.8753276963613,2
49,8,pos,Random-Structure-Random,19,8,44.4684453572098,2
49,9,pos,Random-Structure-Random,19,8,43.960137332251,2
49,10,pos,Random-Structure-Random,19,8,44.452640680472,2
49,1,pos,Random-Structure-Random,20,7,41.2164604863964,2
49,2,pos,Random-Structure-Random,20,6,35.4711601862359,2
49,3,pos,Random-Structure-Random,20,5,29.9620941996603,2
49,4,pos,Random-Structure-Random,20,7,41.4517315832971,2
49,5,pos,Random-Structure-Random,20,7,41.640504394765,2
49,6,pos,Random-Structure-Random,20,7,41.3478947036856,2
49,7,pos,Random-Structure-Random,20,7,41.7571394712062,2
49,8,pos,Random-Structure-Random,20,7,40.9286168650051,2
49,9,pos,Random-Structure-Random,20,7,41.4459034988793,2
49,10,pos,Random-Structure-Random,20,7,41.1000126817868,2
49,1,ran,Random-Structure-Random,21,1,6.8367918933169,3
49,2,ran,Random-Structure-Random,21,3,21.1436445009576,3
49,3,ran,Random-Structure-Random,21,2,16.8721878044273,3
49,4,ran,Random-Structure-Random,21,4,11.9461227329495,3
49,5,ran,Random-Structure-Random,21,8,35.7003816558934,3
49,6,ran,Random-Structure-Random,21,8,35.7125446292537,3
49,7,ran,Random-Structure-Random,21,8,35.1992627655845,3
49,8,ran,Random-Structure-Random,21,8,35.3608583090404,3
49,9,ran,Random-Structure-Random,21,8,35.692523448842,3
49,10,ran,Random-Structure-Random,21,8,35.5139900844948,3
49,1,ran,Random-Structure-Random,22,1,40.7158619615829,3
49,2,ran,Random-Structure-Random,22,4,20.728651595671,3
49,3,ran,Random-Structure-Random,22,1,40.492947337639,3
49,4,ran,Random-Structure-Random,22,1,40.2150643676925,3
49,5,ran,Random-Structure-Random,22,1,40.7723704647622,3
49,6,ran,Random-Structure-Random,22,1,40.5710042635228,3
49,7,ran,Random-Structure-Random,22,1,40.6879030512681,3
49,8,ran,Random-Structure-Random,22,1,39.8443879657188,3
49,9,ran,Random-Structure-Random,22,1,40.7775531445157,3
49,10,ran,Random-Structure-Random,22,1,39.7511675504534,3
49,1,ran,Random-Structure-Random,23,8,14.1682744873782,3
49,2,ran,Random-Structure-Random,23,1,37.8161887424499,3
49,3,ran,Random-Structure-Random,23,3,42.930843764645,3
49,4,ran,Random-Structure-Random,23,3,42.6788756908215,3
49,5,ran,Random-Structure-Random,23,3,42.7916696316136,3
49,6,ran,Random-Structure-Random,23,3,43.4390460643695,3
49,7,ran,Random-Structure-Random,23,3,42.2533955980114,3
49,8,ran,Random-Structure-Random,23,3,42.8838601654405,3
49,9,ran,Random-Structure-Random,23,3,42.2697660063527,3
49,10,ran,Random-Structure-Random,23,3,42.0275221231632,3
49,1,ran,Random-Structure-Random,24,8,31.9506561289981,3
49,2,ran,Random-Structure-Random,24,6,6.7525250909437,3
49,3,ran,Random-Structure-Random,24,7,42.1005432790449,3
49,4,ran,Random-Structure-Random,24,7,42.2133881445973,3
49,5,ran,Random-Structure-Random,24,7,42.0720981522739,3
49,6,ran,Random-Structure-Random,24,7,41.7864835233704,3
49,7,ran,Random-Structure-Random,24,7,42.0669371875612,3
49,8,ran,Random-Structure-Random,24,7,41.7841697328563,3
49,9,ran,Random-Structure-Random,24,7,42.3120805279009,3
49,10,ran,Random-Structure-Random,24,7,41.9440639930962,3
49,1,ran,Random-Structure-Random,25,7,40.9760934788596,3
49,2,ran,Random-Structure-Random,25,8,24.7924373161221,3
49,3,ran,Random-Structure-Random,25,2,20.2093627932725,3
49,4,ran,Random-Structure-Random,25,7,40.8268178927736,3
49,5,ran,Random-Structure-Random,25,7,41.1024701802029,3
49,6,ran,Random-Structure-Random,25,7,41.8312528556676,3
49,7,ran,Random-Structure-Random,25,7,41.2616102825966,3
49,8,ran,Random-Structure-Random,25,7,40.9095850802525,3
49,9,ran,Random-Structure-Random,25,7,41.4243680320556,3
49,10,ran,Random-Structure-Random,25,7,40.6262932181277,3
49,1,ran,Random-Structure-Random,26,8,47.3934486508138,3
49,2,ran,Random-Structure-Random,26,8,47.2912166855543,3
49,3,ran,Random-Structure-Random,26,8,47.1725363616247,3
49,4,ran,Random-Structure-Random,26,8,47.4327346209805,3
49,5,ran,Random-Structure-Random,26,8,46.8282873839134,3
49,6,ran,Random-Structure-Random,26,8,47.6611316425303,3
49,7,ran,Random-Structure-Random,26,8,47.5073995486932,3
49,8,ran,Random-Structure-Random,26,8,47.1291802030415,3
49,9,ran,Random-Structure-Random,26,8,47.1182346656732,3
49,10,ran,Random-Structure-Random,26,8,47.1118598250502,3
49,1,ran,Random-Structure-Random,27,1,34.8078917057114,3
49,2,ran,Random-Structure-Random,27,3,10.9609972433931,3
49,3,ran,Random-Structure-Random,27,5,29.3334442226045,3
49,4,ran,Random-Structure-Random,27,8,40.5122433216342,3
49,5,ran,Random-Structure-Random,27,8,40.8372937104859,3
49,6,ran,Random-Structure-Random,27,8,41.0107828899385,3
49,7,ran,Random-Structure-Random,27,8,40.7065240967946,3
49,8,ran,Random-Structure-Random,27,8,40.5344303661934,3
49,9,ran,Random-Structure-Random,27,8,41.1590370437365,3
49,10,ran,Random-Structure-Random,27,8,40.8691679756561,3
49,1,ran,Random-Structure-Random,28,1,25.35445658436,3
49,2,ran,Random-Structure-Random,28,8,30.3919718710788,3
49,3,ran,Random-Structure-Random,28,2,35.3116169221095,3
49,4,ran,Random-Structure-Random,28,7,15.18370255379,3
49,5,ran,Random-Structure-Random,28,3,10.0604481040886,3
49,6,ran,Random-Structure-Random,28,6,4.3951376232087,3
49,7,ran,Random-Structure-Random,28,4,20.3427799367913,3
49,8,ran,Random-Structure-Random,28,5,41.0057220295257,3
49,9,ran,Random-Structure-Random,28,2,35.4292061568617,3
49,10,ran,Random-Structure-Random,28,5,40.6942884982162,3
49,1,ran,Random-Structure-Random,29,5,41.7207306893712,3
49,2,ran,Random-Structure-Random,29,5,41.4960224242009,3
49,3,ran,Random-Structure-Random,29,5,41.9122466238514,3
49,4,ran,Random-Structure-Random,29,5,42.5286537247811,3
49,5,ran,Random-Structure-Random,29,5,42.011943366423,3
49,6,ran,Random-Structure-Random,29,5,41.5765443361299,3
49,7,ran,Random-Structure-Random,29,5,41.9184713815953,3
49,8,ran,Random-Structure-Random,29,5,41.587949072223,3
49,9,ran,Random-Structure-Random,29,5,41.8506162221281,3
49,10,ran,Random-Structure-Random,29,5,42.028536419214,3
49,1,ran,Random-Structure-Random,30,8,14.6796389617905,3
49,2,ran,Random-Structure-Random,30,1,37.8607873456014,3
49,3,ran,Random-Structure-Random,30,3,42.7883679908835,3
49,4,ran,Random-Structure-Random,30,3,42.5415323405559,3
49,5,ran,Random-Structure-Random,30,3,42.3223493294984,3
49,6,ran,Random-Structure-Random,30,3,42.5404262246311,3
49,7,ran,Random-Structure-Random,30,3,42.1568947522765,3
49,8,ran,Random-Structure-Random,30,3,42.1473708915371,3
49,9,ran,Random-Structure-Random,30,3,42.6246918306488,3
49,10,ran,Random-Structure-Random,30,3,42.4169790580507,3
50,1,pos,Structure-Random-Structure,1,5,28.9266213169942,1
50,2,pos,Structure-Random-Structure,1,6,32.9013631381638,1
50,3,pos,Structure-Random-Structure,1,3,18.9637353161469,1
50,4,pos,Structure-Random-Structure,1,3,19.1275161080588,1
50,5,pos,Structure-Random-Structure,1,3,19.2623315778594,1
50,6,pos,Structure-Random-Structure,1,4,23.6814293066007,1
50,7,pos,Structure-Random-Structure,1,4,24.1991764065798,1
50,8,pos,Structure-Random-Structure,1,4,23.8919355110453,1
50,9,pos,Structure-Random-Structure,1,7,37.8506093088986,1
50,10,pos,Structure-Random-Structure,1,6,32.8657893816638,1
50,1,pos,Structure-Random-Structure,2,1,9.11180946491986,1
50,2,pos,Structure-Random-Structure,2,2,14.4342769892372,1
50,3,pos,Structure-Random-Structure,2,2,14.6650733598514,1
50,4,pos,Structure-Random-Structure,2,2,14.1992242681544,1
50,5,pos,Structure-Random-Structure,2,2,13.7228970705108,1
50,6,pos,Structure-Random-Structure,2,2,13.6479655435599,1
50,7,pos,Structure-Random-Structure,2,4,23.9829904268669,1
50,8,pos,Structure-Random-Structure,2,4,23.8831009461727,1
50,9,pos,Structure-Random-Structure,2,4,23.8895804785787,1
50,10,pos,Structure-Random-Structure,2,4,23.9621405981287,1
50,1,pos,Structure-Random-Structure,3,6,34.6398584735745,1
50,2,pos,Structure-Random-Structure,3,7,40.0374039982595,1
50,3,pos,Structure-Random-Structure,3,7,40.3547502250057,1
50,4,pos,Structure-Random-Structure,3,6,35.1723100423342,1
50,5,pos,Structure-Random-Structure,3,7,39.9912963389926,1
50,6,pos,Structure-Random-Structure,3,6,35.2494374808045,1
50,7,pos,Structure-Random-Structure,3,6,35.3810318791373,1
50,8,pos,Structure-Random-Structure,3,7,39.6599660948876,1
50,9,pos,Structure-Random-Structure,3,7,40.2273593620744,1
50,10,pos,Structure-Random-Structure,3,7,39.8707222120314,1
50,1,neg,Structure-Random-Structure,4,6,19.7549328011726,1
50,2,neg,Structure-Random-Structure,4,7,14.2458895281855,1
50,3,neg,Structure-Random-Structure,4,1,46.5177349854997,1
50,4,neg,Structure-Random-Structure,4,1,46.6907690259944,1
50,5,neg,Structure-Random-Structure,4,1,47.0001166576085,1
50,6,neg,Structure-Random-Structure,4,1,46.5489260784865,1
50,7,neg,Structure-Random-Structure,4,1,46.4374008095762,1
50,8,neg,Structure-Random-Structure,4,1,46.8977533258823,1
50,9,neg,Structure-Random-Structure,4,1,46.6235039594708,1
50,10,neg,Structure-Random-Structure,4,1,46.9285654897243,1
50,1,pos,Structure-Random-Structure,5,3,18.4308842475926,1
50,2,pos,Structure-Random-Structure,5,1,9.57264001170526,1
50,3,pos,Structure-Random-Structure,5,5,28.269661204095,1
50,4,pos,Structure-Random-Structure,5,5,28.027583943222,1
50,5,pos,Structure-Random-Structure,5,5,27.6172732694206,1
50,6,pos,Structure-Random-Structure,5,5,27.5220058699651,1
50,7,pos,Structure-Random-Structure,5,5,27.853679076459,1
50,8,pos,Structure-Random-Structure,5,5,28.04471840309,1
50,9,pos,Structure-Random-Structure,5,5,28.0567769950216,1
50,10,pos,Structure-Random-Structure,5,5,28.202532383144,1
50,1,neg,Structure-Random-Structure,6,1,46.5132284242217,1
50,2,neg,Structure-Random-Structure,6,1,46.4458335767448,1
50,3,neg,Structure-Random-Structure,6,1,46.6053104828277,1
50,4,neg,Structure-Random-Structure,6,1,46.6899074831931,1
50,5,neg,Structure-Random-Structure,6,1,46.4228568653441,1
50,6,neg,Structure-Random-Structure,6,1,46.5020231033261,1
50,7,neg,Structure-Random-Structure,6,1,46.6692847555837,1
50,8,neg,Structure-Random-Structure,6,1,46.768105519748,1
50,9,neg,Structure-Random-Structure,6,1,47.1094358596285,1
50,10,neg,Structure-Random-Structure,6,1,46.6967540232962,1
50,1,neg,Structure-Random-Structure,7,5,20.1453081509093,1
50,2,neg,Structure-Random-Structure,7,6,14.4416841088385,1
50,3,neg,Structure-Random-Structure,7,7,8.00171635883525,1
50,4,neg,Structure-Random-Structure,7,2,37.5384179412853,1
50,5,neg,Structure-Random-Structure,7,2,37.9308354866058,1
50,6,neg,Structure-Random-Structure,7,2,37.8788625778039,1
50,7,neg,Structure-Random-Structure,7,2,37.5090106750159,1
50,8,neg,Structure-Random-Structure,7,2,37.736008479822,1
50,9,neg,Structure-Random-Structure,7,2,37.7153121738769,1
50,10,neg,Structure-Random-Structure,7,2,37.8913054581978,1
50,1,neg,Structure-Random-Structure,8,4,26.3617828357311,1
50,2,neg,Structure-Random-Structure,8,4,26.2591141258986,1
50,3,neg,Structure-Random-Structure,8,4,26.5851257613219,1
50,4,neg,Structure-Random-Structure,8,4,25.906337959116,1
50,5,neg,Structure-Random-Structure,8,4,26.5345116292678,1
50,6,neg,Structure-Random-Structure,8,4,26.1635868865884,1
50,7,neg,Structure-Random-Structure,8,4,26.3742394965944,1
50,8,neg,Structure-Random-Structure,8,4,26.0165861698357,1
50,9,neg,Structure-Random-Structure,8,4,25.4954798849376,1
50,10,neg,Structure-Random-Structure,8,4,26.1068773412416,1
50,1,neg,Structure-Random-Structure,9,3,34.0852812975204,1
50,2,neg,Structure-Random-Structure,9,3,34.3674115338094,1
50,3,neg,Structure-Random-Structure,9,3,34.5410847445244,1
50,4,neg,Structure-Random-Structure,9,3,34.1558408235995,1
50,5,neg,Structure-Random-Structure,9,3,34.0987434460433,1
50,6,neg,Structure-Random-Structure,9,3,34.5395029801691,1
50,7,neg,Structure-Random-Structure,9,3,33.9541553010097,1
50,8,neg,Structure-Random-Structure,9,3,34.2108856593315,1
50,9,neg,Structure-Random-Structure,9,3,34.7877526514979,1
50,10,neg,Structure-Random-Structure,9,3,34.2331763302859,1
50,1,pos,Structure-Random-Structure,10,2,14.3021687163863,1
50,2,pos,Structure-Random-Structure,10,3,19.7375733315292,1
50,3,pos,Structure-Random-Structure,10,5,30.2052147987126,1
50,4,pos,Structure-Random-Structure,10,5,30.0321146408992,1
50,5,pos,Structure-Random-Structure,10,5,29.442005134367,1
50,6,pos,Structure-Random-Structure,10,5,29.9887425745568,1
50,7,pos,Structure-Random-Structure,10,5,30.1286253297101,1
50,8,pos,Structure-Random-Structure,10,5,29.9452741144748,1
50,9,pos,Structure-Random-Structure,10,5,29.489054972032,1
50,10,pos,Structure-Random-Structure,10,5,30.3899941345893,1
50,1,ran,Structure-Random-Structure,11,2,14.4666024242014,2
50,2,ran,Structure-Random-Structure,11,4,25.7221572960409,2
50,3,ran,Structure-Random-Structure,11,4,25.3397227183384,2
50,4,ran,Structure-Random-Structure,11,4,25.1789215714745,2
50,5,ran,Structure-Random-Structure,11,4,25.5408355850882,2
50,6,ran,Structure-Random-Structure,11,4,25.1519025158855,2
50,7,ran,Structure-Random-Structure,11,4,25.554626945891,2
50,8,ran,Structure-Random-Structure,11,4,25.7301636615041,2
50,9,ran,Structure-Random-Structure,11,4,25.3622864565555,2
50,10,ran,Structure-Random-Structure,11,4,25.4462267577849,2
50,1,ran,Structure-Random-Structure,12,5,34.9709259103862,2
50,2,ran,Structure-Random-Structure,12,5,34.9440747637947,2
50,3,ran,Structure-Random-Structure,12,5,35.0694645489044,2
50,4,ran,Structure-Random-Structure,12,5,34.5642755119851,2
50,5,ran,Structure-Random-Structure,12,5,35.6196587032991,2
50,6,ran,Structure-Random-Structure,12,5,34.8092423408924,2
50,7,ran,Structure-Random-Structure,12,5,35.0177347077074,2
50,8,ran,Structure-Random-Structure,12,5,35.193069934215,2
50,9,ran,Structure-Random-Structure,12,5,35.2150772834355,2
50,10,ran,Structure-Random-Structure,12,5,35.1039185703343,2
50,1,ran,Structure-Random-Structure,13,1,28.662418749175,2
50,2,ran,Structure-Random-Structure,13,1,28.3563121902945,2
50,3,ran,Structure-Random-Structure,13,1,28.8636784754711,2
50,4,ran,Structure-Random-Structure,13,1,28.9424078790417,2
50,5,ran,Structure-Random-Structure,13,1,28.1333695554461,2
50,6,ran,Structure-Random-Structure,13,1,28.5296240834342,2
50,7,ran,Structure-Random-Structure,13,1,28.5268978277976,2
50,8,ran,Structure-Random-Structure,13,1,28.3976155276446,2
50,9,ran,Structure-Random-Structure,13,1,28.1998177108573,2
50,10,ran,Structure-Random-Structure,13,1,28.3470099122939,2
50,1,ran,Structure-Random-Structure,14,3,11.3993826163295,2
50,2,ran,Structure-Random-Structure,14,7,47.1972351938345,2
50,3,ran,Structure-Random-Structure,14,7,47.084210521931,2
50,4,ran,Structure-Random-Structure,14,7,46.9378984244392,2
50,5,ran,Structure-Random-Structure,14,7,46.9609651458669,2
50,6,ran,Structure-Random-Structure,14,7,46.9930020700813,2
50,7,ran,Structure-Random-Structure,14,7,47.3616909711171,2
50,8,ran,Structure-Random-Structure,14,7,46.9571082533561,2
50,9,ran,Structure-Random-Structure,14,7,47.1942466475206,2
50,10,ran,Structure-Random-Structure,14,7,46.7162194964246,2
50,1,ran,Structure-Random-Structure,15,1,39.2648539011504,2
50,2,ran,Structure-Random-Structure,15,1,40.0743537810047,2
50,3,ran,Structure-Random-Structure,15,1,39.7454371028587,2
50,4,ran,Structure-Random-Structure,15,1,39.2961360945577,2
50,5,ran,Structure-Random-Structure,15,1,39.5329738307716,2
50,6,ran,Structure-Random-Structure,15,1,39.5353433592618,2
50,7,ran,Structure-Random-Structure,15,1,39.4344164679339,2
50,8,ran,Structure-Random-Structure,15,1,39.3060733861246,2
50,9,ran,Structure-Random-Structure,15,1,39.0818930030234,2
50,10,ran,Structure-Random-Structure,15,1,38.9408305415499,2
50,1,ran,Structure-Random-Structure,16,2,6.15256980429655,2
50,2,ran,Structure-Random-Structure,16,3,16.7765414523,2
50,3,ran,Structure-Random-Structure,16,4,43.6342246244317,2
50,4,ran,Structure-Random-Structure,16,4,43.690124218908,2
50,5,ran,Structure-Random-Structure,16,4,43.4012260389583,2
50,6,ran,Structure-Random-Structure,16,4,43.6725390595932,2
50,7,ran,Structure-Random-Structure,16,4,43.3014484434687,2
50,8,ran,Structure-Random-Structure,16,4,43.7266329677432,2
50,9,ran,Structure-Random-Structure,16,4,43.6672202677201,2
50,10,ran,Structure-Random-Structure,16,4,43.6645691128836,2
50,1,ran,Structure-Random-Structure,17,5,20.7769379268866,2
50,2,ran,Structure-Random-Structure,17,6,27.1535341301427,2
50,3,ran,Structure-Random-Structure,17,7,8.80478482435191,2
50,4,ran,Structure-Random-Structure,17,1,45.5291243644393,2
50,5,ran,Structure-Random-Structure,17,1,45.7653585857076,2
50,6,ran,Structure-Random-Structure,17,1,45.412905060163,2
50,7,ran,Structure-Random-Structure,17,1,45.8073127633364,2
50,8,ran,Structure-Random-Structure,17,1,46.523565471222,2
50,9,ran,Structure-Random-Structure,17,1,45.625121222499,2
50,10,ran,Structure-Random-Structure,17,1,46.2314485553995,2
50,1,ran,Structure-Random-Structure,18,2,36.3583477811968,2
50,2,ran,Structure-Random-Structure,18,2,35.7592333602199,2
50,3,ran,Structure-Random-Structure,18,2,36.1084648030915,2
50,4,ran,Structure-Random-Structure,18,2,36.7235673263598,2
50,5,ran,Structure-Random-Structure,18,2,36.3725985513617,2
50,6,ran,Structure-Random-Structure,18,2,36.388489162396,2
50,7,ran,Structure-Random-Structure,18,2,36.1599699945471,2
50,8,ran,Structure-Random-Structure,18,2,36.1705091788619,2
50,9,ran,Structure-Random-Structure,18,2,35.9532996480265,2
50,10,ran,Structure-Random-Structure,18,2,36.4486315052003,2
50,1,ran,Structure-Random-Structure,19,3,46.0002172394793,2
50,2,ran,Structure-Random-Structure,19,3,45.8963889044459,2
50,3,ran,Structure-Random-Structure,19,3,46.0647703425126,2
50,4,ran,Structure-Random-Structure,19,3,45.9687343825458,2
50,5,ran,Structure-Random-Structure,19,3,45.9364775031853,2
50,6,ran,Structure-Random-Structure,19,3,46.0379290097531,2
50,7,ran,Structure-Random-Structure,19,3,45.8909215522883,2
50,8,ran,Structure-Random-Structure,19,3,45.9477307727326,2
50,9,ran,Structure-Random-Structure,19,3,45.300905500239,2
50,10,ran,Structure-Random-Structure,19,3,45.9533135294071,2
50,1,ran,Structure-Random-Structure,20,4,25.6285627259262,2
50,2,ran,Structure-Random-Structure,20,6,19.8621428120694,2
50,3,ran,Structure-Random-Structure,20,7,9.1081422141287,2
50,4,ran,Structure-Random-Structure,20,5,3.86845532425595,2
50,5,ran,Structure-Random-Structure,20,1,35.8697563336202,2
50,6,ran,Structure-Random-Structure,20,1,35.7147349357112,2
50,7,ran,Structure-Random-Structure,20,1,35.8388800744566,2
50,8,ran,Structure-Random-Structure,20,1,36.2931232651071,2
50,9,ran,Structure-Random-Structure,20,1,36.3272674574333,2
50,10,ran,Structure-Random-Structure,20,1,36.0657390155116,2
50,1,pos,Structure-Random-Structure,21,2,13.9243906857371,3
50,2,pos,Structure-Random-Structure,21,3,19.2663280074612,3
50,3,pos,Structure-Random-Structure,21,4,24.8209046802067,3
50,4,pos,Structure-Random-Structure,21,5,30.2574384391108,3
50,5,pos,Structure-Random-Structure,21,5,29.7438244549175,3
50,6,pos,Structure-Random-Structure,21,5,29.7759623762634,3
50,7,pos,Structure-Random-Structure,21,5,29.9859171326166,3
50,8,pos,Structure-Random-Structure,21,5,30.320130005006,3
50,9,pos,Structure-Random-Structure,21,5,29.9011222522281,3
50,10,pos,Structure-Random-Structure,21,5,30.0256338369132,3
50,1,neg,Structure-Random-Structure,22,2,37.9789394676996,3
50,2,neg,Structure-Random-Structure,22,2,38.1524777343101,3
50,3,neg,Structure-Random-Structure,22,2,38.314717861649,3
50,4,neg,Structure-Random-Structure,22,2,38.2129785470117,3
50,5,neg,Structure-Random-Structure,22,2,37.8839038616103,3
50,6,neg,Structure-Random-Structure,22,2,38.1768910649554,3
50,7,neg,Structure-Random-Structure,22,2,38.0367165891044,3
50,8,neg,Structure-Random-Structure,22,2,38.0021653818556,3
50,9,neg,Structure-Random-Structure,22,2,38.0313432570113,3
50,10,neg,Structure-Random-Structure,22,2,38.3056475283687,3
50,1,pos,Structure-Random-Structure,23,3,18.8136417248109,3
50,2,pos,Structure-Random-Structure,23,4,24.462412655921,3
50,3,pos,Structure-Random-Structure,23,5,30.3242156586772,3
50,4,pos,Structure-Random-Structure,23,6,36.0874318038421,3
50,5,pos,Structure-Random-Structure,23,6,35.88122240031,3
50,6,pos,Structure-Random-Structure,23,6,36.1325494677274,3
50,7,pos,Structure-Random-Structure,23,6,36.1138645049504,3
50,8,pos,Structure-Random-Structure,23,6,36.0933190611677,3
50,9,pos,Structure-Random-Structure,23,6,36.2020742210521,3
50,10,pos,Structure-Random-Structure,23,6,36.5305969835497,3
50,1,pos,Structure-Random-Structure,24,1,6.71397875258276,3
50,2,pos,Structure-Random-Structure,24,3,16.865367459023,3
50,3,pos,Structure-Random-Structure,24,2,11.6710549294797,3
50,4,pos,Structure-Random-Structure,24,4,22.2580991053714,3
50,5,pos,Structure-Random-Structure,24,5,26.6223518438481,3
50,6,pos,Structure-Random-Structure,24,5,26.726769509995,3
50,7,pos,Structure-Random-Structure,24,5,27.1469009553115,3
50,8,pos,Structure-Random-Structure,24,6,32.0733185931666,3
50,9,pos,Structure-Random-Structure,24,6,31.8754192224995,3
50,10,pos,Structure-Random-Structure,24,6,31.7675443968899,3
50,1,neg,Structure-Random-Structure,25,1,40.3153711613257,3
50,2,neg,Structure-Random-Structure,25,1,41.1315039717891,3
50,3,neg,Structure-Random-Structure,25,1,40.4823958601703,3
50,4,neg,Structure-Random-Structure,25,1,40.9594159797965,3
50,5,neg,Structure-Random-Structure,25,1,40.081451263231,3
50,6,neg,Structure-Random-Structure,25,1,40.7202154645814,3
50,7,neg,Structure-Random-Structure,25,1,40.4600201924251,3
50,8,neg,Structure-Random-Structure,25,1,40.8697379555713,3
50,9,neg,Structure-Random-Structure,25,1,40.1907821193474,3
50,10,neg,Structure-Random-Structure,25,1,40.6759114300485,3
50,1,neg,Structure-Random-Structure,26,2,38.7459907245867,3
50,2,neg,Structure-Random-Structure,26,2,38.3351117155788,3
50,3,neg,Structure-Random-Structure,26,2,38.468300339363,3
50,4,neg,Structure-Random-Structure,26,2,38.2762126772488,3
50,5,neg,Structure-Random-Structure,26,2,38.5357910618782,3
50,6,neg,Structure-Random-Structure,26,2,38.2230415273899,3
50,7,neg,Structure-Random-Structure,26,2,38.4209524374673,3
50,8,neg,Structure-Random-Structure,26,2,38.5853969801231,3
50,9,neg,Structure-Random-Structure,26,2,38.7748411636157,3
50,10,neg,Structure-Random-Structure,26,2,39.064598339731,3
50,1,pos,Structure-Random-Structure,27,3,18.4143077147671,3
50,2,pos,Structure-Random-Structure,27,4,24.245589154137,3
50,3,pos,Structure-Random-Structure,27,5,29.5510116194917,3
50,4,pos,Structure-Random-Structure,27,6,35.3557838441893,3
50,5,pos,Structure-Random-Structure,27,6,35.8060137331508,3
50,6,pos,Structure-Random-Structure,27,6,35.0065248328622,3
50,7,pos,Structure-Random-Structure,27,6,35.4501790695515,3
50,8,pos,Structure-Random-Structure,27,6,35.23646399957,3
50,9,pos,Structure-Random-Structure,27,6,34.8024409422167,3
50,10,pos,Structure-Random-Structure,27,6,35.736673320062,3
50,1,neg,Structure-Random-Structure,28,5,22.7399219602687,3
50,2,neg,Structure-Random-Structure,28,6,16.4631115163701,3
50,3,neg,Structure-Random-Structure,28,7,11.4995812807642,3
50,4,neg,Structure-Random-Structure,28,1,44.8484654713388,3
50,5,neg,Structure-Random-Structure,28,1,45.4458990500175,3
50,6,neg,Structure-Random-Structure,28,1,46.1648108148866,3
